"Time (EpSec)","x (km)","y (km)","z (km)"
2279,-3674.846677549,42003.689729014,0.000000000
2280,-3674.846677549,42003.689729014,0.000000000
2281,-3674.846677549,42003.689729014,0.000000000
2282,-3674.846677549,42003.689729014,0.000000000
2283,-3674.846677549,42003.689729014,0.000000000
2284,-3674.846677549,42003.689729014,0.000000000
2285,-3674.846677549,42003.689729014,0.000000000
2286,-3674.846677549,42003.689729014,0.000000000
2287,-3674.846677549,42003.689729014,0.000000000
2288,-3674.846677549,42003.689729014,0.000000000
2289,-3674.846677549,42003.689729014,0.000000000
2290,-3674.846677549,42003.689729014,0.000000000
2291,-3674.846677549,42003.689729014,0.000000000
2292,-3674.846677549,42003.689729014,0.000000000
2293,-3674.846677549,42003.689729014,0.000000000
2294,-3674.846677549,42003.689729014,0.000000000
2295,-3674.846677549,42003.689729014,0.000000000
2296,-3674.846677549,42003.689729014,0.000000000
2297,-3674.846677549,42003.689729014,0.000000000
2298,-3674.846677549,42003.689729014,0.000000000
2299,-3674.846677549,42003.689729014,0.000000000
2300,-3674.846677549,42003.689729014,0.000000000
2301,-3674.846677549,42003.689729014,0.000000000
2302,-3674.846677549,42003.689729014,0.000000000
2303,-3674.846677549,42003.689729014,0.000000000
2304,-3674.846677549,42003.689729014,0.000000000
2305,-3674.846677549,42003.689729014,0.000000000
2306,-3674.846677549,42003.689729014,0.000000000
2307,-3674.846677549,42003.689729014,0.000000000
2308,-3674.846677549,42003.689729014,0.000000000
2309,-3674.846677549,42003.689729014,0.000000000
2310,-3674.846677549,42003.689729014,0.000000000
2311,-3674.846677549,42003.689729014,0.000000000
2312,-3674.846677549,42003.689729014,0.000000000
